priority,tier,session,signal,q,body,source,topics,title,url,path
1106,4,v2-overnight,5,0.94,8000,pt.wikipedia.org,Color & Palette|Web & UI,"Tripleto hexadecimal – Wikipédia, a enciclopédia livre",https://pt.wikipedia.org/wiki/Tripleto_hexadecimal,
1107,4,v2-overnight,5,0.90,8000,simple.wikipedia.org,Color & Palette|Minimalism,"Web color - Simple English Wikipedia, the free encyclopedia",https://simple.wikipedia.org/wiki/Web_color,
1108,4,v2-overnight,5,0.85,8000,ast.wikipedia.org,Typography & Type|AI & Design,Diseñu - Wikipedia,https://ast.wikipedia.org/wiki/Dise%C3%B1u,
1109,4,v2-overnight,5,0.88,8000,de.wikipedia.org,Music & Album,Design – Wikipedia,https://de.wikipedia.org/wiki/Design,
1110,4,v2-overnight,5,0.86,8000,es.wikipedia.org,Color & Palette|Web & UI,"Diseño - Wikipedia, la enciclopedia libre",https://es.wikipedia.org/wiki/Dise%C3%B1o,
1111,4,v2-overnight,5,0.85,8000,eu.wikipedia.org,AI & Design,"Diseinu - Wikipedia, entziklopedia askea.",https://eu.wikipedia.org/wiki/Diseinu,
1112,4,v2-overnight,5,0.93,8000,ar.wikipedia.org,Layout & Grid|AI & Design,تصميم المعلومات - ويكيبيديا,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%85%D9%8A%D9%85_%D8%A7%D9%84%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA,
1113,4,v2-overnight,5,0.97,8000,hu.wikipedia.org,AI & Design|Architecture & Brutalism,Információtervezés – Wikipédia,https://hu.wikipedia.org/wiki/Inform%C3%A1ci%C3%B3tervez%C3%A9s,
1114,4,v2-overnight,5,1.00,8000,it.wikipedia.org,AI & Design|Material & 3D,Infografica - Wikipedia,https://it.wikipedia.org/wiki/infografica,
1115,4,v2-overnight,5,1.00,8000,ca.wikipedia.org,Color & Palette|Branding & Identity,"Logotip - Viquipèdia, l'enciclopèdia lliure",https://ca.wikipedia.org/wiki/Logotip,
1116,4,v2-overnight,5,0.90,8000,co.wikipedia.org,Branding & Identity|AI & Design,Cuncezzione di loghi - Wikipedia,https://co.wikipedia.org/wiki/Cuncezzione_di_loghi,
1117,4,v2-overnight,5,0.85,8000,hu.wikipedia.org,Branding & Identity|AI & Design,Logó – Wikipédia,https://hu.wikipedia.org/wiki/Log%C3%B3,
1118,4,v2-overnight,5,0.97,8000,az.wikipedia.org,AI & Design|Web & UI,İnteraktiv dizayn — Vikipediya,https://az.wikipedia.org/wiki/%C4%B0nteraktiv_dizayn,
1119,4,v2-overnight,5,0.94,8000,cs.wikipedia.org,Color & Palette|Web & UI,Interakční design – Wikipedie,https://cs.wikipedia.org/wiki/Interak%C4%8Dn%C3%AD_design,
1120,4,v2-overnight,5,1.00,8000,hu.wikipedia.org,Layout & Grid|Photography,Interakció-tervezés – Wikipédia,https://hu.wikipedia.org/wiki/Interakci%C3%B3-tervez%C3%A9s,
1121,4,v2-overnight,5,0.94,8000,no.wikipedia.org,Material & 3D,Interaksjonsdesign – Wikipedia,https://no.wikipedia.org/wiki/Interaksjonsdesign,
1122,4,v2-overnight,5,1.00,8000,vi.wikipedia.org,Photography,Thiết kế tương tác – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Thi%E1%BA%BFt_k%E1%BA%BF_t%C6%B0%C6%A1ng_t%C3%A1c,
1123,4,v2-overnight,5,1.00,8000,hu.wikipedia.org,Color & Palette|AI & Design,Formatervezés – Wikipédia,https://hu.wikipedia.org/wiki/Formatervez%C3%A9s,
1124,4,v2-overnight,5,0.85,8000,id.wikipedia.org,AI & Design,"Desain industri - Wikipedia bahasa Indonesia, ensiklopedia bebas",https://id.wikipedia.org/wiki/Desain_industri,
1125,4,v2-overnight,5,0.98,8000,cs.wikipedia.org,Web & UI|Color & Palette,User experience design – Wikipedie,https://cs.wikipedia.org/wiki/User_experience_design,
1126,4,v2-overnight,5,1.00,8000,ca.wikipedia.org,Web & UI|AI & Design,"Material Design - Viquipèdia, l'enciclopèdia lliure",https://ca.wikipedia.org/wiki/Material_Design,
1127,4,v2-overnight,5,1.00,8000,id.wikipedia.org,Web & UI|AI & Design,"Material Design - Wikipedia bahasa Indonesia, ensiklopedia bebas",https://id.wikipedia.org/wiki/Material_Design,
1128,4,v2-overnight,5,1.00,8000,ms.wikipedia.org,Web & UI|AI & Design,"Material Design - Wikipedia Bahasa Melayu, ensiklopedia bebas",https://ms.wikipedia.org/wiki/Material_Design,
1129,4,v2-overnight,5,1.00,8000,ro.wikipedia.org,Web & UI|Typography & Type,Material Design - Wikipedia,https://ro.wikipedia.org/wiki/Material_Design,
1130,4,v2-overnight,5,0.89,8000,uz.wikipedia.org,Web & UI|Material & 3D,Material Design - Vikipediya,https://uz.wikipedia.org/wiki/Material_Design,
1131,4,v2-overnight,5,1.00,8000,vi.wikipedia.org,Web & UI|Material & 3D,Material Design – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Material_Design,
1132,4,v2-overnight,5,1.00,8000,ar.wikipedia.org,AI & Design,المعهد الأمريكي للفنون التخطيطية - ويكيبيديا,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B9%D9%87%D8%AF_%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A_%D9%84%D9%84%D9%81%D9%86%D9%88%D9%86_%D8%A7%D9%84%D8%AA%D8%AE%D8%B7%D9%8A%D8%B7%D9%8A%D8%A9,
1133,4,v2-overnight,5,0.94,7999,ca.wikipedia.org,AI & Design|Movement & History,"De Stijl - Viquipèdia, l'enciclopèdia lliure",https://ca.wikipedia.org/wiki/De_Stijl,
1134,4,v2-overnight,5,0.90,7999,fy.wikipedia.org,Movement & History,De Styl - Wikipedy,https://fy.wikipedia.org/wiki/De_Styl,
1135,4,v2-overnight,5,0.95,7999,hu.wikipedia.org,AI & Design|Architecture & Brutalism,Art déco – Wikipédia,https://hu.wikipedia.org/wiki/Art_d%C3%A9co,
1136,4,v2-overnight,5,0.86,7999,cs.wikipedia.org,Web & UI,Web 2.0 – Wikipedie,https://cs.wikipedia.org/wiki/Web_2.0,
1137,4,v2-overnight,5,0.88,7999,da.wikipedia.org,Typography & Type|Web & UI,"Web 2.0 - Wikipedia, den frie encyklopædi",https://da.wikipedia.org/wiki/Web_2.0,
1138,4,v2-overnight,5,1.00,7999,de.wikipedia.org,Color & Palette|Web & UI,Web 2.0 – Wikipedia,https://de.wikipedia.org/wiki/Web_2.0,
1139,4,v2-overnight,5,1.00,7999,fr.wikipedia.org,Minimalism|AI & Design,Minimalisme (art) — Wikipédia,https://fr.wikipedia.org/wiki/Minimalisme_(art),
1140,4,v2-overnight,5,1.00,7999,sr.wikipedia.org,Music & Album,Минимализам — Википедија,https://sr.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D0%BC,
1141,4,v2-overnight,5,0.90,7999,pt.wikipedia.org,Typography & Type,"Cor – Wikipédia, a enciclopédia livre",https://pt.wikipedia.org/wiki/Cor,
1142,4,v2-overnight,5,1.00,7999,fr.wikipedia.org,Web & UI|Color & Palette,Couleur du Web — Wikipédia,https://fr.wikipedia.org/wiki/Couleur_du_Web,
1143,4,v2-overnight,5,0.85,7999,jv.wikipedia.org,Color & Palette,Werna wèb - Wikipédia,https://jv.wikipedia.org/wiki/Werna_w%C3%A8b,
1144,4,v2-overnight,5,0.98,7999,ms.wikipedia.org,Web & UI|Color & Palette,"Warna sesawang - Wikipedia Bahasa Melayu, ensiklopedia bebas",https://ms.wikipedia.org/wiki/Warna_sesawang,
1145,4,v2-overnight,5,0.87,7999,pl.wikipedia.org,Color & Palette,"Kolory w Internecie – Wikipedia, wolna encyklopedia",https://pl.wikipedia.org/wiki/Kolory_w_Internecie,
1146,4,v2-overnight,5,0.87,7999,fr.wikipedia.org,Color & Palette|AI & Design,Design — Wikipédia,https://fr.wikipedia.org/wiki/Design,
1147,4,v2-overnight,5,0.90,7999,pl.wikipedia.org,Color & Palette|Branding & Identity,"Logo – Wikipedia, wolna encyklopedia",https://pl.wikipedia.org/wiki/Logo,
1148,4,v2-overnight,5,0.98,7999,pl.wikipedia.org,Web & UI|Material & 3D,"Projektowanie interakcji – Wikipedia, wolna encyklopedia",https://pl.wikipedia.org/wiki/Projektowanie_interakcji,
1149,4,v2-overnight,5,0.91,7999,sl.wikipedia.org,Color & Palette|Music & Album,"Industrijsko oblikovanje - Wikipedija, prosta enciklopedija",https://sl.wikipedia.org/wiki/Industrijsko_oblikovanje,
1150,4,v2-overnight,5,0.85,7991,sv.wikipedia.org,Photography|Architecture & Brutalism,Art déco – Wikipedia,https://sv.wikipedia.org/wiki/Art_d%C3%A9co,
1151,4,v2-overnight,5,0.89,7972,da.wikipedia.org,Minimalism|Typography & Type,"Minimalisme - Wikipedia, den frie encyklopædi",https://da.wikipedia.org/wiki/Minimalisme,
1152,4,v2-overnight,5,1.00,7839,fr.wikipedia.org,Typography & Type|AI & Design,Créateur de caractères — Wikipédia,https://fr.wikipedia.org/wiki/Cr%C3%A9ation_de_caract%C3%A8res_typographiques,
1153,4,v2-overnight,5,0.84,7813,da.wikipedia.org,Movement & History,"Art deco - Wikipedia, den frie encyklopædi",https://da.wikipedia.org/wiki/Art_deco,
1154,4,v2-overnight,5,0.90,7427,ast.wikipedia.org,Minimalism|Music & Album,Minimalismu - Wikipedia,https://ast.wikipedia.org/wiki/Minimalismu,
1155,4,v2-overnight,5,0.84,7268,et.wikipedia.org,Color & Palette|AI & Design,Värviteooria – Vikipeedia,https://et.wikipedia.org/wiki/V%C3%A4rviteooria,
1156,4,v2-overnight,5,0.96,7268,de.wikipedia.org,Minimalism|Editorial & Print,Minimalismus (Bildende Kunst) – Wikipedia,https://de.wikipedia.org/wiki/Minimalismus_(Bildende_Kunst),
1157,4,v2-overnight,5,0.93,7121,az.wikipedia.org,Minimalism|AI & Design,Minimalizm — Vikipediya,https://az.wikipedia.org/wiki/Minimalizm,
1158,4,v2-overnight,5,0.93,7086,fi.wikipedia.org,AI & Design|Architecture & Brutalism,Arts and crafts – Wikipedia,https://fi.wikipedia.org/wiki/Arts_and_crafts,
1159,4,v2-overnight,5,0.95,7031,zh-yue.wikipedia.org,Editorial & Print|Web & UI,構圖 - 維基百科，自由嘅百科全書,https://zh-yue.wikipedia.org/wiki/%E6%A7%8B%E5%9C%96,
1160,4,v2-overnight,5,0.91,7008,eo.wikipedia.org,Music & Album|Web & UI,Reto 2.0 - Vikipedio,https://eo.wikipedia.org/wiki/Reto_2.0,
1161,4,v2-overnight,5,0.94,6925,az.wikipedia.org,,Massimo Viqnelli — Vikipediya,https://az.wikipedia.org/wiki/Massimo_Viqnelli,
1162,4,v2-overnight,5,1.00,6823,az.wikipedia.org,Movement & History|Process & Studio,İncəsənət və sənətkarlıq hərəkatı — Vikipediya,https://az.wikipedia.org/wiki/%C4%B0nc%C9%99s%C9%99n%C9%99t_v%C9%99_s%C9%99n%C9%99tkarl%C4%B1q_h%C9%99r%C9%99kat%C4%B1,
1163,4,v2-overnight,5,0.88,6672,sh.wikipedia.org,Architecture & Brutalism|Music & Album,Brutalizam – Wikipedija / Википедија,https://sh.wikipedia.org/wiki/Brutalizam,
1164,4,v2-overnight,5,0.80,6620,gl.wikipedia.org,Movement & History|Process & Studio,"Grupo Memphis - Wikipedia, a enciclopedia libre",https://gl.wikipedia.org/wiki/Grupo_Memphis,
1165,4,v2-overnight,5,0.86,6539,tr.wikipedia.org,Movement & History,De Stijl - Vikipedi,https://tr.wikipedia.org/wiki/De_Stijl,
1166,4,v2-overnight,5,0.89,6248,nl.wikipedia.org,Web & UI|Music & Album,Web 2.0 - Wikipedia,https://nl.wikipedia.org/wiki/Web_2.0,
1167,4,v2-overnight,5,0.90,6175,tr.wikipedia.org,Minimalism|Web & UI,Maksimalizm - Vikipedi,https://tr.wikipedia.org/wiki/Maksimalizm,
1168,4,v2-overnight,5,0.98,6166,la.wikipedia.org,Color & Palette|Architecture & Brutalism,De Stijl - Vicipaedia,https://la.wikipedia.org/wiki/De_Stijl,
1169,4,v2-overnight,5,0.88,6041,fr.wikipedia.org,Web & UI|AI & Design,Neumorphisme — Wikipédia,https://fr.wikipedia.org/wiki/Neumorphisme,
1170,4,v2-overnight,5,0.91,6004,uz.wikipedia.org,Minimalism,Maksimalizm (san'at) - Vikipediya,https://uz.wikipedia.org/wiki/Maksimalizm_(san%27at),
1171,4,v2-overnight,5,0.90,5961,nl.wikipedia.org,Architecture & Brutalism|Music & Album,Compositie (beeldende kunst) - Wikipedia,https://nl.wikipedia.org/wiki/Compositie_(beeldende_kunst),
1172,4,v2-overnight,5,1.00,5907,simple.wikipedia.org,Web & UI|Process & Studio,"User experience design - Simple English Wikipedia, the free encyclopedia",https://simple.wikipedia.org/wiki/User_experience_design,
1173,4,v2-overnight,5,0.90,5739,ro.wikipedia.org,Color & Palette|Branding & Identity,Logo - Wikipedia,https://ro.wikipedia.org/wiki/Logo,
1174,4,v2-overnight,5,0.91,5732,pt.wikipedia.org,Color & Palette|Branding & Identity,"Logotipo – Wikipédia, a enciclopédia livre",https://pt.wikipedia.org/wiki/Logotipo,
1175,4,v2-overnight,5,0.77,5720,el.wikipedia.org,Layout & Grid|Material & 3D,Material design - Βικιπαίδεια,https://el.wikipedia.org/wiki/Material_design,
1176,4,v2-overnight,5,0.87,5663,it.wikipedia.org,Movement & History|Typography & Type,Arts and Crafts - Wikipedia,https://it.wikipedia.org/wiki/Arts_and_Crafts,
1177,4,v2-overnight,5,0.95,5633,nn.wikipedia.org,Architecture & Brutalism|Typography & Type,Brutalisme – Wikipedia,https://nn.wikipedia.org/wiki/Brutalisme,
1178,4,v2-overnight,5,0.83,5615,bs.wikipedia.org,Color & Palette|Branding & Identity,Grafički dizajn - Wikipedia,https://bs.wikipedia.org/wiki/Grafi%C4%8Dki_dizajn,
1179,4,v2-overnight,5,0.92,5536,als.wikipedia.org,Minimalism|Editorial & Print,Minimalismus - Alemannische Wikipedia,https://als.wikipedia.org/wiki/Minimalismus_(Kunst),
1180,4,v2-overnight,5,0.89,5502,als.wikipedia.org,Architecture & Brutalism|Web & UI,Brutalismus - Alemannische Wikipedia,https://als.wikipedia.org/wiki/Brutalismus,
1181,4,v2-overnight,5,0.90,5469,ca.wikipedia.org,Architecture & Brutalism|Web & UI,"Brutalisme (arquitectura) - Viquipèdia, l'enciclopèdia lliure",https://ca.wikipedia.org/wiki/Brutalisme_(arquitectura),
1182,4,v2-overnight,5,0.83,5409,cy.wikipedia.org,Layout & Grid|AI & Design,De Stijl - Wicipedia,https://cy.wikipedia.org/wiki/De_Stijl,
1183,4,v2-overnight,5,0.88,5279,la.wikipedia.org,Typography & Type|Color & Palette,Color - Vicipaedia,https://la.wikipedia.org/wiki/Color,
1184,4,v2-overnight,5,0.89,5239,da.wikipedia.org,Movement & History|Process & Studio,"Arts and Crafts - Wikipedia, den frie encyklopædi",https://da.wikipedia.org/wiki/Arts_and_Crafts,
1185,4,v2-overnight,5,0.81,5199,pt.wikipedia.org,Layout & Grid|AI & Design,"Malha (tipografia) – Wikipédia, a enciclopédia livre",https://pt.wikipedia.org/wiki/Malha_(tipografia),
1186,4,v2-overnight,5,0.93,5124,or.wikipedia.org,Web & UI|Color & Vision Science,ସୂଚନା ଡିଜାଇନ - ଉଇକିପିଡ଼ିଆ,https://or.wikipedia.org/wiki/%E0%AC%B8%E0%AD%82%E0%AC%9A%E0%AC%A8%E0%AC%BE_%E0%AC%A1%E0%AC%BF%E0%AC%9C%E0%AC%BE%E0%AC%87%E0%AC%A8,
1187,4,v2-overnight,5,0.86,2465,simple.wikipedia.org,Minimalism,"Massimo Vignelli - Simple English Wikipedia, the free encyclopedia",https://simple.wikipedia.org/wiki/Massimo_Vignelli,
1188,5,v1-PROMPT-EXPLORE,7,0.88,49694,gamedeveloper.com,Typography & Type|Color & Palette,The Aesthetics of Game Art and Game Design,https://www.gamedeveloper.com/design/the-aesthetics-of-game-art-and-game-design,
1189,5,v1-PROMPT-EXPLORE,7,0.92,44903,isoglosse.de,Typography & Type|Color & Palette,Es gilt das gesprochene Wort: Schriftarten für IPA-Transkriptionen - Isoglosse.,https://www.isoglosse.de/2014/03/schriftarten-ipa-transkriptionen,
1190,5,v1-PROMPT-EXPLORE,7,0.91,25565,gamesindustry.biz,Typography & Type|Color & Palette,How to get a job in game art,https://www.gamesindustry.biz/how-to-get-a-job-in-game-art,
1191,5,v1-PROMPT-EXPLORE,7,0.90,23253,petesqbsite.com,Architecture & Brutalism|Web & UI,Text User Interface Development Series: Part One - T.U.I. Basics,http://www.petesqbsite.com/sections/express/issue21/tuiseriespart1.htm,
1192,5,v1-PROMPT-EXPLORE,7,0.93,16205,nymag.com,Typography & Type|Color & Palette,"Sharpshooting Graphic Design in Times Square, With Michael Bierut",https://nymag.com/intelligencer/2015/11/graphic-designer-in-times-square.html,
1193,5,v1-PROMPT-EXPLORE,7,0.89,14971,e-architect.co.uk,Color & Palette|Architecture & Brutalism,"European Prize for Architecture 2019, Henning Larsen - e-architect",http://www.e-architect.co.uk/awards/european-prize-for-architecture-2019,
1194,5,v1-PROMPT-EXPLORE,7,0.90,13799,e-architect.co.uk,Color & Palette|Architecture & Brutalism,"Henning Larsen Architects, Denmark Architecture - e-architect",http://www.e-architect.co.uk/architects/henning-larsen,
1195,5,v1-PROMPT-EXPLORE,7,0.91,13682,justanotherfoundry.com,Typography & Type|Color & Palette,Just Another Foundry – Size-specific adjustments to type designs,http://justanotherfoundry.com/size-specific-adjustments-to-type-designs,
1196,5,v1-PROMPT-EXPLORE,7,0.90,12318,hexcolor.co,Typography & Type|Color & Palette,"#F8C8B0 - Apricot Peach - RGB 248, 200, 176 Color Information",https://hexcolor.co/hex/F8C8B0,
1197,5,v1-PROMPT-EXPLORE,7,0.89,10371,pentagram.com,Color & Palette|Branding & Identity,Pentagram,https://www.pentagram.com/brand-identity,
1198,5,v1-PROMPT-EXPLORE,7,0.92,8988,takhleeq.substack.com,Typography & Type|Color & Palette,untitled,https://takhleeq.substack.com/p/t003-designing-the-flag-of-pakistan,
1199,5,v1-PROMPT-EXPLORE,7,0.91,8971,archdaily.pe,Typography & Type|Color & Palette,Clásicos de Arquitectura: Biósfera de Montreal / Buckminster Fuller,https://www.archdaily.pe/pe/758384/clasicos-de-arquitectura-biosfera-de-montreal-buckminster-fuller,
1200,5,v1-PROMPT-EXPLORE,7,0.90,8816,msdn.microsoft.com,Color & Palette|Web & UI,Graphic Elements - Win32 apps,https://msdn.microsoft.com/en-us/library/windows/desktop/dn742484%28v=vs.85%29.aspx,
1201,5,v1-PROMPT-EXPLORE,7,0.92,8651,architecturetoday.co.uk,Typography & Type|Color & Palette,Architects’ summer retreats,https://architecturetoday.co.uk/architects-summer-retreats,
1202,5,v1-PROMPT-EXPLORE,7,0.91,8106,idea-mag.com,Color & Palette|Editorial & Print,untitled,https://www.idea-mag.com/en/idea_magazine/391,
1203,5,v2-overnight,7,1.00,8000,www.wired.co.uk,Color & Palette|Branding & Identity,Why does every advert look the same? Blame Corporate Memphis | WIRED,https://www.wired.co.uk/article/corporate-memphis-design-tech,
1204,5,v2-overnight,7,1.00,8000,pentagram.com,Branding & Identity|Web & UI,Pentagram — The world’s largest independent design consultancy,https://pentagram.com,
1205,5,v2-overnight,7,1.00,8000,www.eyemagazine.com,Editorial & Print|AI & Design,Eye Magazine | Review | The boy’s book of Pentagram,https://www.eyemagazine.com/review/article/the-boys-book-of-pentagram,
1206,5,v2-overnight,7,1.00,8000,www.creativeboom.com,Branding & Identity|Photography,Why Pentagram&#039;s Samar Maakaroun designed a logo that just won&#039;t settle | Creativ,https://www.creativeboom.com/news/why-pentagrams-samar-maakaroun-designed-a-logo-that-just-wont-settle/,
1207,5,v2-overnight,7,1.00,8000,www.mkgraphic.com,Typography & Type|Branding & Identity,Paul Rand: Master Designer | MKGraphic,http://www.mkgraphic.com/paulrand.html,
1208,5,v2-overnight,7,1.00,8000,www.paulrand.design,AI & Design|Editorial & Print,Confusion and Chaos: The Seduction of Contemporary Graphic Design | Paul Rand: Modernist M,https://www.paulrand.design/writing/articles/1992-confusion-and-chaos-the-seduction-of-contemporary-graphic-design.html,
1209,5,v2-overnight,7,1.00,8000,spiekermann.com,Typography & Type|Editorial & Print,Spiekerblog | Typomania is incurable but not lethal.,https://spiekermann.com/en/,
1210,5,v2-overnight,7,1.00,7999,www.eyemagazine.com,Editorial & Print|Color & Palette,Eye Magazine | Feature | Modern method,http://www.eyemagazine.com/feature/article/modern-method,
1211,5,v2-overnight,7,1.00,7999,www.eyemagazine.com,Editorial & Print|Branding & Identity,Eye Magazine | Feature | Reputations: J. Abbott Miller,http://www.eyemagazine.com/feature/article/reputations-j-abbott-miller,
1212,5,v2-overnight,7,1.00,7999,www.madamearchitect.org,Branding & Identity|AI & Design,"A Life in Her Work: Pentagram&#39;s Paula Scher on Ideas, Invention, and Learning &mdash; ",https://www.madamearchitect.org/interviews/2020/7/16/paula-scher,
1213,5,v2-overnight,7,1.00,7486,www.creativeboom.com,Branding & Identity|Photography,Pentagram brings shifting identity to life in titles for Riz Ahmed&#039;s Bait | Creative ,https://www.creativeboom.com/news/pentagram-brings-shifting-identity-to-life-in-titles-for-riz-ahmeds-bait/,
1214,5,v2-overnight,7,0.90,6279,www.archiviograficaitaliana.com,Branding & Identity|Typography & Type,Archivio Grafica Italiana • American Airlines,https://www.archiviograficaitaliana.com/project/309/americanairlines,
1215,5,v2-overnight,6,0.86,8000,www.chriskoehler.com,Process & Studio|Color & Palette,Chris Koehler Illustration,https://www.chriskoehler.com/,
1216,5,v2-overnight,6,0.95,8000,feeds.feedburner.com,Typography & Type|Editorial & Print,Comments for Typographica,https://feeds.feedburner.com/Typographica-Comments,
1217,5,v2-overnight,6,0.99,8000,typetype.org,Typography & Type|Web & UI,TT Norms® Pro Font &#x2d; Download Free Trial &#038; Buy | TypeType®,https://typetype.org/fonts/tt-norms-pro/,
1218,5,v2-overnight,6,1.00,8000,2026.typographics.com,Editorial & Print|Typography & Type,Conference – Typographics 2026,https://2026.typographics.com/conference/,
1219,5,v2-overnight,6,0.96,8000,chriskoehler.com,Process & Studio|Color & Palette,Chris Koehler Illustration,https://chriskoehler.com,
1220,5,v2-overnight,6,0.97,8000,css-for-js.dev,Web & UI|Typography & Type,CSS for JavaScript Developers | An online course that teaches the fundamentals of CSS for ,https://css-for-js.dev/,
1221,5,v2-overnight,6,0.85,8000,catalog.cos.edu,Web & UI|Color & Palette,Graphic Design &lt; College of the Sequoias,https://catalog.cos.edu/areas-study/graphic-design/,
1222,5,v2-overnight,6,0.85,8000,www.britannica.com,Editorial & Print|Typography & Type,"Graphic design | Art, Typography, & Layout Techniques | Britannica",https://www.britannica.com/art/graphic-design,
1223,5,v2-overnight,6,1.00,8000,www.clickandlearnphotography.com,Photography|Layout & Grid,Leading Lines – How Can They Improve Your Photography Composition? — Click and Learn Photo,https://www.clickandlearnphotography.com/latest/how-to-use-leading-lines-to-improve-your-photography-composition,
1224,5,v2-overnight,6,1.00,8000,en.wikiquote.org,Editorial & Print|Color & Palette,De Stijl - Wikiquote,https://en.wikiquote.org/wiki/De_Stijl,
1225,5,v2-overnight,6,1.00,8000,en.wikiquote.org,Editorial & Print|Color & Palette,De Stijl - Wikiquote,https://en.wikiquote.org/wiki/Special:Search/De_Stijl,
1226,5,v2-overnight,6,0.96,8000,theartssociety.org,Material & 3D|Typography & Type,Celebrating the wonders of the Memphis Group with five objects | The Arts Society,https://theartssociety.org/arts-news-features/celebrating-wonders-memphis-group-five-objects,
1227,5,v2-overnight,6,0.97,8000,italysegreta.com,Movement & History|Architecture & Brutalism,"Memphis, The Milan-Based Movement That Gave the ’80s Its Look - Italy Segreta",https://italysegreta.com/memphis-the-milan-based-movement-that-gave-the-80s-its-look/,
1228,5,v2-overnight,6,0.94,8000,elements.envato.com,Color & Palette|AI & Design,The rise and fall (and return) of Memphis patterns,https://elements.envato.com/learn/memphis-patterns,
1229,5,v2-overnight,6,0.91,8000,www.sfgate.com,Editorial & Print|Branding & Identity,Collectors give &#x27;80s postmodernist design 2nd look,http://www.sfgate.com/homeandgarden/article/Collectors-give-80s-postmodernist-design-2nd-look-2517937.php,
1230,5,v2-overnight,6,1.00,8000,www.archdaily.com,Architecture & Brutalism|Movement & History,"AD Classics: Robarts Library / Warner, Burns, Toan &amp; Lunde | ArchDaily",https://www.archdaily.com/605338/ad-classics-robarts-library-warner-burns-toan-and-lunde,
1231,5,v2-overnight,6,1.00,8000,jacobin.com,Architecture & Brutalism|Editorial & Print,Brutalism Is Back,https://jacobin.com/2025/08/architecture-brutalism-neobrutalism-aesthetics-ecology,
1232,5,v2-overnight,6,1.00,8000,www.vox.com,Editorial & Print|Minimalism,Minimalism is dead. Meet maximalism. | Vox,https://www.vox.com/the-highlight/21506030/maximalism-minimalism-home-design-jungalow,
1233,5,v2-overnight,6,0.97,8000,edito-type.com,Typography & Type|Editorial & Print,Edito Type,https://edito-type.com/typefaces/initiale/,
1234,5,v2-overnight,6,0.86,8000,static1.squarespace.com,Typography & Type|Web & UI,https://static1.squarespace.com/static/sitecss/5d806ab7a57df12e3fdc8ac5/311/4fd11f32c4aad9,https://static1.squarespace.com/static/sitecss/5d806ab7a57df12e3fdc8ac5/311/4fd11f32c4aad9b01c9e624c/5d81da3777e77c7dcbea2bf6/1362/site.css?nocustom=true,
1235,5,v2-overnight,6,0.87,8000,rellence.com,Typography & Type|Color & Palette,Okima - Rellence Type Foundry,https://rellence.com/early_access?font=okima,
1236,5,v2-overnight,6,0.91,8000,commons.wikimedia.org,Material & 3D|Typography & Type,Category:Composition (Visual arts) - Wikimedia Commons,https://commons.wikimedia.org/wiki/Category:Composition_(Visual_arts),
1237,5,v2-overnight,6,1.00,8000,www.creativeboom.com,Photography|Typography & Type,"Top 20 graphic designers of 2026, as voted for by creatives | Creative Boom",https://www.creativeboom.com/inspiration/top-20-graphic-designers-of-2026-as-voted-for-by-creatives/,
1238,5,v2-overnight,6,0.86,8000,cdn.prod.website-files.com,Web & UI|Typography & Type,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-first.webflow,https://cdn.prod.website-files.com/66c49349d2b19d1734f5dcd5/css/mason-client-first.webflow.shared.b4b5f1cc1.css,
1239,5,v2-overnight,6,1.00,8000,www.paulrand.design,AI & Design|Architecture & Brutalism,His Passing | Paul Rand: Modernist Master 1914-1996,https://www.paulrand.design/life/death.html,
1240,5,v2-overnight,6,1.00,8000,fontwerk.com,Typography & Type|AI & Design,Case - Fontwerk,https://fontwerk.com/en/fonts/case,
1241,5,v2-overnight,6,1.00,8000,webstyleguide.com,Color & Palette|Editorial & Print,Visual Design | Web Style Guide 3,http://webstyleguide.com/wsg3/7-page-design/3-visual-design.html,
1242,5,v2-overnight,6,0.99,8000,secondavenuesagas.com,,"For Men&#039;s Vogue, Vignelli issues an update - Second Ave. Sagas",https://secondavenuesagas.com/2008/05/02/mens-vogue-calls-on-vignelli-for-a-long-awaited-update/,
1243,5,v2-overnight,6,1.00,8000,www.fuorisalone.it,Editorial & Print|Color & Palette,Design is One: Inside the Vignelli Method at Triennale | Fuorisalone.it,https://www.fuorisalone.it/en/magazine/focus/article/1952/design-is-one-il-metodo-di-lella-e-massimo-vignelli-in-mostra-alla-triennale,
1244,5,v2-overnight,6,1.00,8000,www.eyemagazine.com,Editorial & Print|Architecture & Brutalism,Eye Magazine | Feature | Reputations: Sheila Levrant de Bretteville,https://www.eyemagazine.com/feature/article/reputations-sheila-levrant-de-bretteville,
